CODIGO;MTRA01;MTRA03;MTRA04;MTRA06;MTRA07;MTRA081;MTRA082;MTRA083;MTRA084;MTRA085;MTRA086;MTRA087;MTRA09;MTRA091;MTRA10;MTRA101;MTRA102;MTRA111;MTRA112;MTRA113;MTRA114;MTRA12;MTRA16;MTRA161;MTRA17;MTRA181;MTRA182;MTRA183;MTRA184;MTRA185;MTRA186;MTRA187;MTRA188;MTRA19;MTRA1911;MTRA192;MTRA1912;MTRA193;MTRA1913;MTRA1914;MTRA1915;MTRA201;MTRA202;MTRA203;MTRA204;MTRA205;MTRA206;MTRA207;MTRA208;MTRA209;MTRA2010;MTRA21;MTRA221;MTRA222;MTRA223;MTRA224;MTRA23;MTRA231;MTRA24;MTRA25
4202057;Secretaria em conjunto com outras politicas setoriais;Masculino;42;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4202073;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4202081;Secretaria em conjunto com outras politicas setoriais;Masculino;45;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202099;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202107;Setor subordinado a outra secretaria;Masculino;37;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4202131;Setor subordinado a outra secretaria;Masculino;43;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4202156;Secretaria em conjunto com outras politicas setoriais;Masculino;41;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202206;Secretaria em conjunto com outras politicas setoriais;Masculino;45;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4202305;Setor subordinado a outra secretaria;Masculino;47;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;1;0;0;0;0;1;0;0;0;0;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;1
4202404;Orgao da administracao indireta;Masculino;59;Ensino medio completo;0;;;;;;;;0;;1;2007;Tem maior representação da sociedade civil;1;0;0;0;12;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;1;1;;Parcialmente adaptada;0;0;1;0;1;0;1;1
4202438;Secretaria em conjunto com outras politicas setoriais;Masculino;60;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202453;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
4202503;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202537;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4202578;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4202602;Secretaria em conjunto com outras politicas setoriais;Masculino;40;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202701;Secretaria exclusiva;Masculino;55;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;1;0;1;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
4202800;Setor subordinado a outra secretaria;Masculino;33;Ensino superior incompleto;0;;;;;;;;0;;1;1997;Tem maior representação governamental;0;1;1;1;0;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4202859;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4202875;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4202909;Secretaria exclusiva;Masculino;51;Ensino superior completo;0;;;;;;;;0;;1;2015;Paritário;1;1;1;0;7;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;1;0;0;0;;Parcialmente adaptada;1;0;0;0;1;1;1;0
4203006;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;;;;1;1;1;1;1
4203105;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
4203154;Setor subordinado a outra secretaria;Masculino;44;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;0;;1;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;1;0;0;0;1;0;0;0
4203204;Nao possui estrutura;;;;1;1;0;0;1;1;1;0;1;0;1;2011;Tem maior representação governamental;1;0;0;0;0;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
4203253;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4203303;Secretaria em conjunto com outras politicas setoriais;Masculino;63;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
4203402;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4203501;Setor subordinado a outra secretaria;Masculino;58;Ensino medio completo;0;;;;;;;;0;;1;2014;Tem maior representação governamental;1;0;1;0;6;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4203600;Secretaria em conjunto com outras politicas setoriais;Masculino;69;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;0;0;;0;0;0;1;1;0;0;0;0;0;1;0;;Parcialmente adaptada;0;1;0;0;1;0;0;0
4203709;Secretaria em conjunto com outras politicas setoriais;Masculino;63;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;1;1;1;1;0;1;1;0;0;0;0;1;0;0;;Parcialmente adaptada;0;0;1;0;0;;0;0
4203808;Secretaria exclusiva;Masculino;55;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;1;0;1;0;;Sem adaptacao;;;;;1;1;1;0
4203907;Setor subordinado a outra secretaria;Masculino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;1;0;0;0;0;1;0;0;0;1;0;1;1;0;;Parcialmente adaptada;0;0;1;0;1;0;1;0
4203956;Secretaria em conjunto com outras politicas setoriais;Masculino;0 informou;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;0;;0;;1;0;0;1;0;0;0;0;1;1;1;0;;Parcialmente adaptada;0;0;1;0;1;1;0;1
4204004;Setor subordinado a outra secretaria;Masculino;57;Ensino superior completo;0;;;;;;;;0;;1;2009;Paritário;0;1;0;0;3;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;1
4204103;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4204152;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4204178;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4204194;Secretaria em conjunto com outras politicas setoriais;Masculino;76;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4204202;Secretaria em conjunto com outras politicas setoriais;Feminino;43;Especializacao;1;1;1;0;0;1;1;0;1;1;1;2014;Tem maior representação da sociedade civil;1;1;1;1;12;0;;;0;0;1;1;0;1;1;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Totalmente adaptada;0;1;0;0;1;0;0;0
4204251;Nao possui estrutura;;;;0;;;;;;;;1;O município 0 possui plano;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4204301;Secretaria exclusiva;Masculino;27;Ensino superior completo;1;1;0;1;1;1;1;0;0;;1;1997;Tem maior representação da sociedade civil;1;0;0;0;1;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;1;1;1;1;1;1;;Totalmente adaptada;0;1;0;0;1;1;1;1
4204350;Setor subordinado a outra secretaria;Feminino;43;Especializacao;0;;;;;;;;0;;1;2007;Paritário;1;1;1;1;3;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4204400;Setor subordinado a outra secretaria;Feminino;60;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4204459;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4204509;Setor subordinado a outra secretaria;Feminino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4204558;Setor subordinado a outra secretaria;Masculino;46;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4204608;Setor subordinado diretamente a chefia do Executivo;Masculino;37;Ensino superior completo;0;;;;;;;;0;;1;1995;Paritário;1;0;0;0;11;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Parcialmente adaptada;0;1;1;0;1;0;1;1
4204707;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;0;1;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
4204756;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4204806;Secretaria em conjunto com outras politicas setoriais;Masculino;61;Ensino superior completo;1;1;1;0;1;1;1;0;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;0;0;0;0;;Parcialmente adaptada;0;1;0;0;1;1;1;0
4204905;Secretaria exclusiva;Masculino;47;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4205001;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;;;;;;;;;;1;Sem adaptacao;;;;;1;1;0;0
4205100;Setor subordinado a outra secretaria;Masculino;45;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4205159;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4205175;Setor subordinado a outra secretaria;Feminino;55;Ensino superior completo;0;;;;;;;;0;;1;2005;Tem maior representação governamental;1;1;1;1;1;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4205191;Secretaria em conjunto com outras politicas setoriais;Masculino;54;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4205209;Secretaria em conjunto com outras politicas setoriais;Masculino;52;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4205308;Setor subordinado a outra secretaria;Feminino;42;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4205357;Secretaria em conjunto com outras politicas setoriais;Masculino;39;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;1;0;1;1;1;1;1;1;1;1;1;;Totalmente adaptada;1;0;0;0;1;0;0;0
4205407;Secretaria em conjunto com outras politicas setoriais;Masculino;54;Mestrado;1;1;1;1;1;1;1;0;0;;1;2017;Tem maior representação governamental;0;1;0;0;3;0;;;1;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;1;1;1;0;1;1;;Parcialmente adaptada;0;0;1;0;1;1;1;1
4205431;Secretaria em conjunto com outras politicas setoriais;Masculino;30;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
4205456;Setor subordinado a outra secretaria;Masculino;40;Ensino superior completo;0;;;;;;;;0;;1;2003;Paritário;1;1;0;1;6;0;;;0;0;1;0;0;1;0;;1;1;1;0;;0;0;0;1;1;1;0;0;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;1
4205506;Setor subordinado a outra secretaria;Masculino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;1;0;0;;Totalmente adaptada;0;0;1;0;1;1;1;0
4205555;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4205605;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4205704;Setor subordinado a outra secretaria;Feminino;43;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;0;0;;0;0;0;1;1;0;0;0;0;1;1;0;;Parcialmente adaptada;1;0;1;0;1;1;1;0
4205803;Setor subordinado a outra secretaria;Feminino;43;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4205902;Setor subordinado a outra secretaria;Masculino;49;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;;Parcialmente adaptada;0;0;1;0;1;1;1;1
4206009;Setor subordinado a outra secretaria;Masculino;47;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4206108;Secretaria em conjunto com outras politicas setoriais;Masculino;70;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4206207;Setor subordinado diretamente a chefia do Executivo;Masculino;55;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;1;0
4206306;Setor subordinado a outra secretaria;Feminino;24;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
4206405;Secretaria em conjunto com outras politicas setoriais;Masculino;58;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;0;;0;;1;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
4206504;Setor subordinado a outra secretaria;Masculino;53;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;0;;0;0;1;1;1;0;0;1;1;1;1;0;;Parcialmente adaptada;0;1;0;0;1;1;0;0
4206603;Secretaria em conjunto com outras politicas setoriais;Masculino;54;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;1;0;;Sem adaptacao;;;;;0;;0;0
4206652;Secretaria em conjunto com outras politicas setoriais;Masculino;50;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4206702;Setor subordinado a outra secretaria;Masculino;54;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;1;0;1;0;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
4206751;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4206801;Secretaria em conjunto com outras politicas setoriais;Masculino;40;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4206900;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4207007;Setor subordinado a outra secretaria;Masculino;58;Ensino medio completo;1;1;1;1;0;1;1;0;0;;1;2006;Tem maior representação da sociedade civil;1;1;0;0;12;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
4207106;Secretaria exclusiva;Masculino;55;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4207205;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino fundamental completo;0;;;;;;;;1;0;0;;;;;;;;0;;;1;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
4207304;Setor subordinado a outra secretaria;Masculino;44;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;1;1;0;0;;0;0;0;1;1;0;1;1;1;1;1;0;;Parcialmente adaptada;1;0;1;0;1;1;0;0
4207403;Secretaria em conjunto com outras politicas setoriais;Masculino;50;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
4207502;Setor subordinado a outra secretaria;Masculino;34;Ensino superior completo;1;0;1;0;0;1;1;0;1;0, as conferências foram realizadas após a elaboração do plano;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;0;;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
4207577;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4207601;Secretaria em conjunto com outras politicas setoriais;Masculino;50;Ensino fundamental incompleto;0;;;;;;;;0;;1;2005;Paritário;1;1;0;1;0;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;1;1;0;1;0;1;1;0;;Sem adaptacao;;;;;1;1;0;0
4207650;Secretaria em conjunto com outras politicas setoriais;Masculino;46;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4207684;Setor subordinado a outra secretaria;Masculino;44;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4207700;Secretaria em conjunto com outras politicas setoriais;Masculino;56;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4207759;Nao possui estrutura;;;;0;;;;;;;;0;;1;2009;Paritário;1;0;0;0;0;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
4207809;Secretaria em conjunto com outras politicas setoriais;Masculino;49;Ensino fundamental incompleto;0;;;;;;;;0;;1;2003;Tem maior representação da sociedade civil;1;1;0;1;1;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4207858;Setor subordinado a outra secretaria;Masculino;59;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4207908;Setor subordinado a outra secretaria;Masculino;38;Ensino medio completo;1;1;0;0;1;0;0;0;1;1;1;2013;Paritário;1;1;1;1;5;0;;;1;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;0;1;0;1;0;;Sem adaptacao;;;;;1;1;0;0
4208005;Secretaria exclusiva;Masculino;66;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;1;1;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
4208104;Secretaria em conjunto com outras politicas setoriais;Masculino;35;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
4208203;Setor subordinado a outra secretaria;Masculino;37;Ensino superior completo;0;;;;;;;;0;;1;1991;Tem maior representação da sociedade civil;0;1;0;0;12;1;1;1;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;1
4208302;Secretaria em conjunto com outras politicas setoriais;Masculino;47;Ensino medio completo;0;;;;;;;;1;0;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4208401;Secretaria em conjunto com outras politicas setoriais;Masculino;51;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;0;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;;Sem adaptacao;;;;;1;0;0;0
4208450;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;1;0;0;1;0;0;1;0;;Parcialmente adaptada;0;1;0;0;1;1;1;0
4208500;Secretaria em conjunto com outras politicas setoriais;Masculino;68;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4208609;Setor subordinado a outra secretaria;Masculino;48;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4208708;Setor subordinado diretamente a chefia do Executivo;Feminino;24;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
4208807;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;1;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
4208906;Setor subordinado a outra secretaria;Masculino;54;Ensino superior incompleto;1;1;1;0;0;0;0;0;0;;1;2006;Paritário;0;1;0;1;7;1;1;0;0;0;0;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;1;1;0;1;0;;Parcialmente adaptada;0;0;1;0;1;0;1;0
4208955;Secretaria em conjunto com outras politicas setoriais;Feminino;39;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4209003;Nao possui estrutura;;;;0;;;;;;;;0;;1;2011;Tem maior representação da sociedade civil;0;1;0;0;23;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
4209102;Setor subordinado a outra secretaria;Masculino;29;Especializacao;1;1;0;0;1;1;1;1;1;1;0;;;;;;;;0;;;0;0;0;1;0;1;1;;1;1;1;0;;0;0;0;1;0;0;1;1;1;0;1;1;;Parcialmente adaptada;1;0;0;0;1;1;1;1
4209151;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4209177;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
4209201;Secretaria em conjunto com outras politicas setoriais;Masculino;52;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;1;0;;0;;1;1;0;0;1;1;0;0;0;1;0;0;;Parcialmente adaptada;0;0;1;0;1;1;0;0
4209300;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;1;0;;Parcialmente adaptada;1;0;1;0;1;1;1;1
4209409;Secretaria em conjunto com outras politicas setoriais;Masculino;42;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;0;1;0;0;0;;1;1;1;0;;0;0;0;1;0;0;0;0;0;0;0;0;;Sem adaptacao;;;;;1;1;0;0
